Overall mesg ix,Timestamp (field 253) raw value,Timestamp (field 253) localtime string,Timestamp value that is compatible with Libre,Seconds diff from last value,ElapsedTimer in h:mm:ss,TotalTimer in h:mm:ss (pause time excluded),Mesg name,Mesg no,Mesg ix (field 253) if applicable,Event type and data,Distance in m,Enh speed in min/sec hh:mm:ss string,Enh speed in m/s value,Cadence
1017,,,,,,,GPS_METADATA(160),160,,,,,,
1018,1144923750,2026-04-12 12:22:30,46124.515625000000,1,0:05:00,0:05:00,RECORD(20),20,,,732.0,0:07:27,2.239,82
1019,,,,,,,unknownx(233),233,,,,,,
1020,,,,,,,GPS_METADATA(160),160,,,,,,
1021,1144923751,2026-04-12 12:22:31,46124.515636574070,1,0:05:01,0:05:01,RECORD(20),20,,,734.2,0:07:34,2.202,82
1022,,,,,,,unknownx(233),233,,,,,,
1023,,,,,,,GPS_METADATA(160),160,,,,,,
1024,1144923752,2026-04-12 12:22:32,46124.515648148150,1,0:05:02,0:05:02,RECORD(20),20,,,736.2,0:07:34,2.202,81
1025,,,,,,,unknownx(233),233,,,,,,
1026,,,,,,,GPS_METADATA(160),160,,,,,,
1027,1144923753,2026-04-12 12:22:33,46124.515659722220,1,0:05:03,0:05:03,RECORD(20),20,,,738.2,0:07:34,2.202,80
1028,,,,,,,unknownx(233),233,,,,,,
1029,,,,,,,GPS_METADATA(160),160,,,,,,
1030,1144923754,2026-04-12 12:22:34,46124.515671296290,1,0:05:04,0:05:04,RECORD(20),20,,,740.6,0:07:36,2.193,80
1031,,,,,,,unknownx(233),233,,,,,,
1032,,,,,,,GPS_METADATA(160),160,,,,,,
1033,1144923755,2026-04-12 12:22:35,46124.515682870370,1,0:05:05,0:05:05,RECORD(20),20,,,742.2,0:07:36,2.193,80
1034,,,,,,,unknownx(233),233,,,,,,
1035,,,,,,,GPS_METADATA(160),160,,,,,,
1036,1144923756,2026-04-12 12:22:36,46124.515694444446,1,0:05:06,0:05:06,RECORD(20),20,,,743.9,0:07:38,2.183,80
1037,,,,,,,unknownx(233),233,,,,,,
1038,,,,,,,GPS_METADATA(160),160,,,,,,
1039,1144923757,2026-04-12 12:22:37,46124.515706018516,1,0:05:07,0:05:07,RECORD(20),20,,,745.7,0:07:42,2.165,80
1040,,,,,,,unknownx(233),233,,,,,,
1041,,,,,,,GPS_METADATA(160),160,,,,,,
1042,1144923758,2026-04-12 12:22:38,46124.515717592590,1,0:05:08,0:05:08,RECORD(20),20,,,747.6,0:07:46,2.146,80
1043,,,,,,,unknownx(233),233,,,,,,
1044,,,,,,,GPS_METADATA(160),160,,,,,,
1045,1144923759,2026-04-12 12:22:39,46124.515729166670,1,0:05:09,0:05:09,RECORD(20),20,,,749.6,0:07:50,2.127,80
1046,,,,,,,unknownx(233),233,,,,,,
1047,,,,,,,GPS_METADATA(160),160,,,,,,
1048,1144923760,2026-04-12 12:22:40,46124.515740740740,1,0:05:10,0:05:10,RECORD(20),20,,,751.8,0:07:52,2.118,80
1049,,,,,,,unknownx(233),233,,,,,,
1050,,,,,,,GPS_METADATA(160),160,,,,,,
1051,1144923761,2026-04-12 12:22:41,46124.515752314815,1,0:05:11,0:05:11,RECORD(20),20,,,753.8,0:07:54,2.109,79
1052,,,,,,,unknownx(233),233,,,,,,
1053,,,,,,,GPS_METADATA(160),160,,,,,,
1054,1144923762,2026-04-12 12:22:42,46124.515763888890,1,0:05:12,0:05:12,RECORD(20),20,,,756.3,0:07:54,2.109,81
1055,,,,,,,unknownx(233),233,,,,,,
1056,,,,,,,GPS_METADATA(160),160,,,,,,
1057,1144923763,2026-04-12 12:22:43,46124.515775462960,1,0:05:13,0:05:13,RECORD(20),20,,,758.7,0:07:54,2.109,81
1058,,,,,,,unknownx(233),233,,,,,,
1059,,,,,,,GPS_METADATA(160),160,,,,,,
1060,1144923764,2026-04-12 12:22:44,46124.515787037040,1,0:05:14,0:05:14,RECORD(20),20,,,761.2,0:07:50,2.127,81
1061,,,,,,,unknownx(233),233,,,,,,
1062,,,,,,,GPS_METADATA(160),160,,,,,,
1063,1144923765,2026-04-12 12:22:45,46124.515798611115,1,0:05:15,0:05:15,RECORD(20),20,,,764.3,0:07:44,2.155,81
1064,,,,,,,unknownx(233),233,,,,,,
1065,,,,,,,GPS_METADATA(160),160,,,,,,
1066,1144923766,2026-04-12 12:22:46,46124.515810185185,1,0:05:16,0:05:16,RECORD(20),20,,,766.5,0:07:40,2.174,81
1067,,,,,,,unknownx(233),233,,,,,,
1068,,,,,,,GPS_METADATA(160),160,,,,,,
1069,1144923767,2026-04-12 12:22:47,46124.515821759254,1,0:05:17,0:05:17,RECORD(20),20,,,769.0,0:07:38,2.183,81
1070,,,,,,,unknownx(233),233,,,,,,
1071,,,,,,,GPS_METADATA(160),160,,,,,,
1072,1144923768,2026-04-12 12:22:48,46124.515833333340,1,0:05:18,0:05:18,RECORD(20),20,,,771.7,0:07:38,2.183,81
1073,,,,,,,unknownx(233),233,,,,,,
1074,,,,,,,GPS_METADATA(160),160,,,,,,
1075,1144923769,2026-04-12 12:22:49,46124.515844907410,1,0:05:19,0:05:19,RECORD(20),20,,,773.6,0:07:34,2.202,82
1076,,,,,,,unknownx(233),233,,,,,,
1077,,,,,,,GPS_METADATA(160),160,,,,,,
1078,1144923769,2026-04-12 12:22:49,46124.515844907410,0,0:05:19,0:05:19,unknown(325),325,,,,,,
1079,1144923770,2026-04-12 12:22:50,46124.515856481480,1,0:05:20,0:05:20,RECORD(20),20,,,775.5,0:07:30,2.221,81
1080,,,,,,,unknownx(233),233,,,,,,
1081,,,,,,,GPS_METADATA(160),160,,,,,,
1082,1144923771,2026-04-12 12:22:51,46124.515868055554,1,0:05:21,0:05:21,RECORD(20),20,,,777.1,0:07:30,2.221,81
1083,,,,,,,unknownx(233),233,,,,,,
1084,,,,,,,GPS_METADATA(160),160,,,,,,
1085,1144923772,2026-04-12 12:22:52,46124.515879629630,1,0:05:22,0:05:22,RECORD(20),20,,,778.2,0:07:34,2.202,82
1086,,,,,,,unknownx(233),233,,,,,,
1087,,,,,,,GPS_METADATA(160),160,,,,,,
1088,1144923773,2026-04-12 12:22:53,46124.515891203700,1,0:05:23,0:05:23,RECORD(20),20,,,779.5,0:07:40,2.174,81
1089,,,,,,,unknownx(233),233,,,,,,
1090,,,,,,,GPS_METADATA(160),160,,,,,,
1091,1144923774,2026-04-12 12:22:54,46124.515902777780,1,0:05:24,0:05:24,RECORD(20),20,,,780.0,0:07:40,2.174,80
1092,,,,,,,unknownx(233),233,,,,,,
1093,,,,,,,GPS_METADATA(160),160,,,,,,
1094,1144923775,2026-04-12 12:22:55,46124.515914351854,1,0:05:25,0:05:25,RECORD(20),20,,,780.2,0:07:42,2.165,79
1095,1144923775,2026-04-12 12:22:55,46124.515914351854,0,0:05:25,0:05:25,unknown(327),327,,,,,,
1096,,,,,,,unknownx(233),233,,,,,,
1097,1144923775,2026-04-12 12:22:55,46124.515914351854,0,0:05:25,0:05:25,unknown(325),325,,,,,,
1098,,,,,,,GPS_METADATA(160),160,,,,,,
1099,1144923776,2026-04-12 12:22:56,46124.515925925920,1,0:05:26,0:05:26,RECORD(20),20,,,780.7,0:07:46,2.146,78
1100,1144923776,2026-04-12 12:22:56,46124.515925925920,0,0:05:26,0:05:26,EVENT(21),21,,TIMER/STOP_ALL data=0,,,,
1101,1144923776,2026-04-12 12:22:56,46124.515925925920,0,0:05:26,0:05:26,DEVICE_INFO(23),23,,,,,,
1102,1144923776,2026-04-12 12:22:56,46124.515925925920,0,0:05:26,0:05:26,DEVICE_INFO(23),23,,,,,,
1103,1144923776,2026-04-12 12:22:56,46124.515925925920,0,0:05:26,0:05:26,DEVICE_INFO(23),23,,,,,,
1104,1144923776,2026-04-12 12:22:56,46124.515925925920,0,0:05:26,0:05:26,DEVICE_INFO(23),23,,,,,,
1105,1144923776,2026-04-12 12:22:56,46124.515925925920,0,0:05:26,0:05:26,DEVICE_INFO(23),23,,,,,,
1106,1144923776,2026-04-12 12:22:56,46124.515925925920,0,0:05:26,0:05:26,DEVICE_INFO(23),23,,,,,,
1107,1144923776,2026-04-12 12:22:56,46124.515925925920,0,0:05:26,0:05:26,DEVICE_INFO(23),23,,,,,,
1108,1144923776,2026-04-12 12:22:56,46124.515925925920,0,0:05:26,0:05:26,DEVICE_INFO(23),23,,,,,,
1109,1144923776,2026-04-12 12:22:56,46124.515925925920,0,0:05:26,0:05:26,DEVICE_INFO(23),23,,,,,,
1110,1144923776,2026-04-12 12:22:56,46124.515925925920,0,0:05:26,0:05:26,DEVICE_INFO(23),23,,,,,,
1111,1144923776,2026-04-12 12:22:56,46124.515925925920,0,0:05:26,0:05:26,DEVICE_INFO(23),23,,,,,,
1112,,,,,,,unknownx(233),233,,,,,,
1113,,,,,,,GPS_METADATA(160),160,,,,,,
1114,1144923776,2026-04-12 12:22:56,46124.515925925920,0,0:05:26,0:05:26,unknown(325),325,,,,,,
1115,,,,,,,unknownx(233),233,,,,,,
1116,,,,,,,GPS_METADATA(160),160,,,,,,
1117,,,,,,,unknownx(233),233,,,,,,
1118,,,,,,,GPS_METADATA(160),160,,,,,,
1119,,,,,,,unknownx(233),233,,,,,,
1120,,,,,,,GPS_METADATA(160),160,,,,,,
1121,,,,,,,unknownx(233),233,,,,,,
1122,,,,,,,GPS_METADATA(160),160,,,,,,
1123,,,,,,,unknownx(233),233,,,,,,
1124,,,,,,,GPS_METADATA(160),160,,,,,,
1125,,,,,,,unknownx(233),233,,,,,,
1126,,,,,,,GPS_METADATA(160),160,,,,,,
1127,,,,,,,unknownx(233),233,,,,,,
1128,,,,,,,GPS_METADATA(160),160,,,,,,
1129,1144923783,2026-04-12 12:23:03,46124.516006944440,7,0:05:33,0:05:26,unknown(325),325,,,,,,
1130,,,,,,,unknownx(233),233,,,,,,
1131,,,,,,,GPS_METADATA(160),160,,,,,,
1132,,,,,,,unknownx(233),233,,,,,,
1133,,,,,,,GPS_METADATA(160),160,,,,,,
1134,,,,,,,unknownx(233),233,,,,,,
1135,,,,,,,GPS_METADATA(160),160,,,,,,
1136,,,,,,,unknownx(233),233,,,,,,
1137,,,,,,,GPS_METADATA(160),160,,,,,,
1138,,,,,,,unknownx(233),233,,,,,,
1139,,,,,,,GPS_METADATA(160),160,,,,,,
1140,,,,,,,unknownx(233),233,,,,,,
1141,,,,,,,GPS_METADATA(160),160,,,,,,
1142,1144923789,2026-04-12 12:23:09,46124.516076388885,6,0:05:39,0:05:26,unknown(325),325,,,,,,
1143,1144923790,2026-04-12 12:23:10,46124.516087962960,1,0:05:40,0:05:26,unknown(327),327,,,,,,
1144,,,,,,,unknownx(233),233,,,,,,
1145,,,,,,,GPS_METADATA(160),160,,,,,,
1146,1144923791,2026-04-12 12:23:11,46124.516099537040,1,0:05:41,0:05:26,EVENT(21),21,,TIMER/START data=0,,,,
1147,1144923791,2026-04-12 12:23:11,46124.516099537040,0,0:05:41,0:05:26,device_used(22),22,,,,,,
1148,1144923791,2026-04-12 12:23:11,46124.516099537040,0,0:05:41,0:05:26,RECORD(20),20,,,782.5,,0.000,78
1149,,,,,,,unknownx(233),233,,,,,,
1150,,,,,,,GPS_METADATA(160),160,,,,,,
1151,1144923792,2026-04-12 12:23:12,46124.516111111110,1,0:05:42,0:05:27,RECORD(20),20,,,783.5,0:41:34,0.401,79
1152,,,,,,,unknownx(233),233,,,,,,
1153,,,,,,,GPS_METADATA(160),160,,,,,,
1154,1144923793,2026-04-12 12:23:13,46124.516122685185,1,0:05:43,0:05:28,RECORD(20),20,,,785.6,0:15:24,1.082,82
1155,,,,,,,unknownx(233),233,,,,,,
1156,,,,,,,GPS_METADATA(160),160,,,,,,
1157,1144923794,2026-04-12 12:23:14,46124.516134259260,1,0:05:44,0:05:29,device_used(22),22,,,,,,
1158,1144923794,2026-04-12 12:23:14,46124.516134259260,0,0:05:44,0:05:29,RECORD(20),20,,,787.6,0:09:52,1.689,83
1159,,,,,,,unknownx(233),233,,,,,,
1160,,,,,,,GPS_METADATA(160),160,,,,,,
1161,1144923794,2026-04-12 12:23:14,46124.516134259260,0,0:05:44,0:05:29,unknown(325),325,,,,,,
1162,1144923795,2026-04-12 12:23:15,46124.516145833330,1,0:05:45,0:05:30,RECORD(20),20,,,789.8,0:08:28,1.969,84
1163,,,,,,,unknownx(233),233,,,,,,
1164,,,,,,,GPS_METADATA(160),160,,,,,,
1165,1144923796,2026-04-12 12:23:16,46124.516157407410,1,0:05:46,0:05:31,RECORD(20),20,,,792.3,0:08:14,2.025,84
1166,,,,,,,unknownx(233),233,,,,,,
1167,,,,,,,GPS_METADATA(160),160,,,,,,
1168,1144923797,2026-04-12 12:23:17,46124.516168981485,1,0:05:47,0:05:32,RECORD(20),20,,,794.4,0:07:38,2.183,83
1169,,,,,,,unknownx(233),233,,,,,,
1170,,,,,,,GPS_METADATA(160),160,,,,,,
1171,1144923798,2026-04-12 12:23:18,46124.516180555554,1,0:05:48,0:05:33,RECORD(20),20,,,796.7,0:07:21,2.267,83
1172,,,,,,,unknownx(233),233,,,,,,
1173,,,,,,,GPS_METADATA(160),160,,,,,,
1174,1144923799,2026-04-12 12:23:19,46124.516192129630,1,0:05:49,0:05:34,RECORD(20),20,,,798.7,0:07:21,2.267,83
1175,,,,,,,unknownx(233),233,,,,,,
1176,,,,,,,GPS_METADATA(160),160,,,,,,
1177,1144923800,2026-04-12 12:23:20,46124.516203703710,1,0:05:50,0:05:35,RECORD(20),20,,,800.3,0:07:23,2.258,82
1178,,,,,,,unknownx(233),233,,,,,,
1179,,,,,,,GPS_METADATA(160),160,,,,,,
1180,1144923800,2026-04-12 12:23:20,46124.516203703710,0,0:05:50,0:05:35,unknown(325),325,,,,,,
1181,1144923801,2026-04-12 12:23:21,46124.516215277780,1,0:05:51,0:05:36,RECORD(20),20,,,801.9,0:07:46,2.146,82
1182,,,,,,,unknownx(233),233,,,,,,
1183,,,,,,,GPS_METADATA(160),160,,,,,,
1184,1144923802,2026-04-12 12:23:22,46124.516226851850,1,0:05:52,0:05:37,RECORD(20),20,,,803.9,0:08:45,1.903,81
1185,,,,,,,unknownx(233),233,,,,,,
1186,,,,,,,GPS_METADATA(160),160,,,,,,
1187,1144923803,2026-04-12 12:23:23,46124.516238425930,1,0:05:53,0:05:38,RECORD(20),20,,,805.2,0:08:59,1.857,80
1188,,,,,,,unknownx(233),233,,,,,,
1189,,,,,,,GPS_METADATA(160),160,,,,,,
1190,1144923804,2026-04-12 12:23:24,46124.516250000000,1,0:05:54,0:05:39,RECORD(20),20,,,806.8,0:09:30,1.754,81
1191,,,,,,,unknownx(233),233,,,,,,
1192,,,,,,,GPS_METADATA(160),160,,,,,,
1193,1144923805,2026-04-12 12:23:25,46124.516261574070,1,0:05:55,0:05:40,RECORD(20),20,,,808.7,0:10:05,1.652,81
1194,,,,,,,unknownx(233),233,,,,,,
1195,1144923805,2026-04-12 12:23:25,46124.516261574070,0,0:05:55,0:05:40,unknown(325),325,,,,,,
1196,1144923805,2026-04-12 12:23:25,46124.516261574070,0,0:05:55,0:05:40,gps_event(326),326,,,,,,
1197,,,,,,,GPS_METADATA(160),160,,,,,,
1198,1144923805,2026-04-12 12:23:25,46124.516261574070,0,0:05:55,0:05:40,unknown(325),325,,,,,,
1199,1144923806,2026-04-12 12:23:26,46124.516273148150,1,0:05:56,0:05:41,RECORD(20),20,,,810.7,0:10:05,1.652,81
1200,,,,,,,unknownx(233),233,,,,,,
1201,,,,,,,GPS_METADATA(160),160,,,,,,
1202,1144923807,2026-04-12 12:23:27,46124.516284722224,1,0:05:57,0:05:42,RECORD(20),20,,,813.2,0:09:39,1.726,81
1203,,,,,,,unknownx(233),233,,,,,,
1204,,,,,,,GPS_METADATA(160),160,,,,,,
1205,1144923808,2026-04-12 12:23:28,46124.516296296290,1,0:05:58,0:05:43,RECORD(20),20,,,815.4,0:09:18,1.791,81
1206,,,,,,,unknownx(233),233,,,,,,
1207,,,,,,,GPS_METADATA(160),160,,,,,,
1208,1144923809,2026-04-12 12:23:29,46124.516307870370,1,0:05:59,0:05:44,RECORD(20),20,,,817.4,0:08:43,1.913,82
1209,,,,,,,unknownx(233),233,,,,,,
1210,,,,,,,GPS_METADATA(160),160,,,,,,
1211,1144923810,2026-04-12 12:23:30,46124.516319444450,1,0:06:00,0:05:45,RECORD(20),20,,,820.0,0:08:12,2.034,81
1212,,,,,,,unknownx(233),233,,,,,,
1213,,,,,,,GPS_METADATA(160),160,,,,,,
1214,1144923810,2026-04-12 12:23:30,46124.516319444450,0,0:06:00,0:05:45,unknown(325),325,,,,,,
1215,1144923811,2026-04-12 12:23:31,46124.516331018516,1,0:06:01,0:05:46,RECORD(20),20,,,821.9,0:07:28,2.230,81
1216,,,,,,,unknownx(233),233,,,,,,
1217,,,,,,,GPS_METADATA(160),160,,,,,,
1218,1144923812,2026-04-12 12:23:32,46124.516342592590,1,0:06:02,0:05:47,RECORD(20),20,,,823.7,0:08:12,2.034,81
1219,,,,,,,unknownx(233),233,,,,,,
1220,,,,,,,GPS_METADATA(160),160,,,,,,
1221,1144923813,2026-04-12 12:23:33,46124.516354166670,1,0:06:03,0:05:48,RECORD(20),20,,,826.0,0:08:09,2.043,81
1222,,,,,,,unknownx(233),233,,,,,,
1223,,,,,,,GPS_METADATA(160),160,,,,,,
1224,1144923814,2026-04-12 12:23:34,46124.516365740740,1,0:06:04,0:05:49,RECORD(20),20,,,828.0,0:08:09,2.043,81
1225,,,,,,,unknownx(233),233,,,,,,
1226,,,,,,,GPS_METADATA(160),160,,,,,,
1227,1144923815,2026-04-12 12:23:35,46124.516377314816,1,0:06:05,0:05:50,RECORD(20),20,,,830.3,0:08:03,2.071,82
1228,,,,,,,unknownx(233),233,,,,,,
1229,,,,,,,GPS_METADATA(160),160,,,,,,
1230,1144923816,2026-04-12 12:23:36,46124.516388888890,1,0:06:06,0:05:51,RECORD(20),20,,,832.3,0:07:46,2.146,82
1231,,,,,,,unknownx(233),233,,,,,,
1232,,,,,,,GPS_METADATA(160),160,,,,,,
1233,1144923817,2026-04-12 12:23:37,46124.516400462960,1,0:06:07,0:05:52,RECORD(20),20,,,834.0,0:07:58,2.090,83
1234,,,,,,,unknownx(233),233,,,,,,
1235,,,,,,,GPS_METADATA(160),160,,,,,,
1236,1144923817,2026-04-12 12:23:37,46124.516400462960,0,0:06:07,0:05:52,unknown(325),325,,,,,,
1237,1144923818,2026-04-12 12:23:38,46124.516412037030,1,0:06:08,0:05:53,RECORD(20),20,,,836.4,0:07:58,2.090,83
1238,,,,,,,unknownx(233),233,,,,,,
1239,,,,,,,GPS_METADATA(160),160,,,,,,
1240,1144923819,2026-04-12 12:23:39,46124.516423611116,1,0:06:09,0:05:54,RECORD(20),20,,,838.1,0:07:58,2.090,81
1241,,,,,,,unknownx(233),233,,,,,,
1242,,,,,,,GPS_METADATA(160),160,,,,,,
1243,1144923820,2026-04-12 12:23:40,46124.516435185185,1,0:06:10,0:05:55,RECORD(20),20,,,839.5,0:08:14,2.025,81
1244,,,,,,,unknownx(233),233,,,,,,
1245,,,,,,,GPS_METADATA(160),160,,,,,,
1246,1144923821,2026-04-12 12:23:41,46124.516446759255,1,0:06:11,0:05:56,RECORD(20),20,,,841.7,0:08:14,2.025,81
1247,,,,,,,unknownx(233),233,,,,,,
1248,,,,,,,GPS_METADATA(160),160,,,,,,
1249,1144923822,2026-04-12 12:23:42,46124.516458333330,1,0:06:12,0:05:57,RECORD(20),20,,,843.8,0:08:28,1.969,81
1250,,,,,,,unknownx(233),233,,,,,,
1251,,,,,,,GPS_METADATA(160),160,,,,,,
1252,1144923822,2026-04-12 12:23:42,46124.516458333330,0,0:06:12,0:05:57,unknown(325),325,,,,,,
1253,1144923823,2026-04-12 12:23:43,46124.516469907410,1,0:06:13,0:05:58,RECORD(20),20,,,846.1,0:08:28,1.969,82
1254,,,,,,,unknownx(233),233,,,,,,
1255,,,,,,,GPS_METADATA(160),160,,,,,,
1256,1144923824,2026-04-12 12:23:44,46124.516481481480,1,0:06:14,0:05:59,RECORD(20),20,,,848.3,0:08:23,1.987,82
1257,1144923824,2026-04-12 12:23:44,46124.516481481480,0,0:06:14,0:05:59,EVENT(21),21,,INVALID/MARKER data=102,,,,
1258,,,,,,,unknownx(233),233,,,,,,
1259,,,,,,,GPS_METADATA(160),160,,,,,,
1260,1144923825,2026-04-12 12:23:45,46124.516493055555,1,0:06:15,0:06:00,RECORD(20),20,,,849.8,0:08:14,2.025,82
1261,,,,,,,unknownx(233),233,,,,,,
1262,,,,,,,GPS_METADATA(160),160,,,,,,
1263,1144923826,2026-04-12 12:23:46,46124.516504629630,1,0:06:16,0:06:01,RECORD(20),20,,,851.7,0:08:16,2.015,83
1264,,,,,,,unknownx(233),233,,,,,,
1265,,,,,,,GPS_METADATA(160),160,,,,,,
1266,1144923827,2026-04-12 12:23:47,46124.516516203700,1,0:06:17,0:06:02,RECORD(20),20,,,853.4,0:08:21,1.997,83
1267,,,,,,,unknownx(233),233,,,,,,
1268,,,,,,,GPS_METADATA(160),160,,,,,,
1269,1144923828,2026-04-12 12:23:48,46124.516527777780,1,0:06:18,0:06:03,RECORD(20),20,,,854.9,0:08:23,1.987,82
1270,,,,,,,unknownx(233),233,,,,,,
1271,,,,,,,GPS_METADATA(160),160,,,,,,
1272,1144923829,2026-04-12 12:23:49,46124.516539351855,1,0:06:19,0:06:04,RECORD(20),20,,,857.1,0:08:26,1.978,82
1273,,,,,,,unknownx(233),233,,,,,,
1274,,,,,,,GPS_METADATA(160),160,,,,,,
1275,1144923830,2026-04-12 12:23:50,46124.516550925924,1,0:06:20,0:06:05,RECORD(20),20,,,859.2,0:08:30,1.959,82
1276,,,,,,,unknownx(233),233,,,,,,
1277,,,,,,,GPS_METADATA(160),160,,,,,,
1278,1144923831,2026-04-12 12:23:51,46124.516562500000,1,0:06:21,0:06:06,RECORD(20),20,,,861.1,0:08:30,1.959,82
1279,,,,,,,unknownx(233),233,,,,,,
1280,,,,,,,GPS_METADATA(160),160,,,,,,
1281,1144923832,2026-04-12 12:23:52,46124.516574074080,1,0:06:22,0:06:07,RECORD(20),20,,,863.3,0:08:30,1.959,81
1282,,,,,,,unknownx(233),233,,,,,,
1283,,,,,,,GPS_METADATA(160),160,,,,,,
1284,1144923832,2026-04-12 12:23:52,46124.516574074080,0,0:06:22,0:06:07,unknown(325),325,,,,,,
1285,1144923833,2026-04-12 12:23:53,46124.516585648150,1,0:06:23,0:06:08,RECORD(20),20,,,865.3,0:08:30,1.959,82
1286,,,,,,,unknownx(233),233,,,,,,
1287,,,,,,,GPS_METADATA(160),160,,,,,,
1288,1144923834,2026-04-12 12:23:54,46124.516597222224,1,0:06:24,0:06:09,RECORD(20),20,,,867.7,0:08:28,1.969,84
1289,,,,,,,unknownx(233),233,,,,,,
1290,,,,,,,GPS_METADATA(160),160,,,,,,
1291,1144923835,2026-04-12 12:23:55,46124.516608796300,1,0:06:25,0:06:10,RECORD(20),20,,,869.4,0:08:26,1.978,84
1292,,,,,,,unknownx(233),233,,,,,,
1293,1144923835,2026-04-12 12:23:55,46124.516608796300,0,0:06:25,0:06:10,unknown(325),325,,,,,,
1294,,,,,,,GPS_METADATA(160),160,,,,,,
1295,1144923836,2026-04-12 12:23:56,46124.516620370370,1,0:06:26,0:06:11,RECORD(20),20,,,871.2,0:08:23,1.987,83
1296,,,,,,,unknownx(233),233,,,,,,
1297,,,,,,,GPS_METADATA(160),160,,,,,,
1298,1144923837,2026-04-12 12:23:57,46124.516631944440,1,0:06:27,0:06:12,RECORD(20),20,,,873.8,0:08:23,1.987,83
1299,,,,,,,unknownx(233),233,,,,,,
1300,,,,,,,GPS_METADATA(160),160,,,,,,
1301,1144923838,2026-04-12 12:23:58,46124.516643518524,1,0:06:28,0:06:13,RECORD(20),20,,,876.2,0:08:23,1.987,83
1302,,,,,,,unknownx(233),233,,,,,,
1303,,,,,,,GPS_METADATA(160),160,,,,,,
1304,1144923839,2026-04-12 12:23:59,46124.516655092590,1,0:06:29,0:06:14,RECORD(20),20,,,878.4,0:08:14,2.025,82
1305,,,,,,,unknownx(233),233,,,,,,
1306,,,,,,,GPS_METADATA(160),160,,,,,,
1307,1144923839,2026-04-12 12:23:59,46124.516655092590,0,0:06:29,0:06:14,unknown(325),325,,,,,,
1308,1144923840,2026-04-12 12:24:00,46124.516666666660,1,0:06:30,0:06:15,RECORD(20),20,,,881.2,0:08:07,2.053,80
1309,,,,,,,unknownx(233),233,,,,,,
1310,,,,,,,GPS_METADATA(160),160,,,,,,
1311,1144923841,2026-04-12 12:24:01,46124.516678240740,1,0:06:31,0:06:16,RECORD(20),20,,,883.3,0:08:05,2.062,80
1312,,,,,,,unknownx(233),233,,,,,,
1313,,,,,,,GPS_METADATA(160),160,,,,,,
1314,1144923842,2026-04-12 12:24:02,46124.516689814816,1,0:06:32,0:06:17,RECORD(20),20,,,885.3,0:08:03,2.071,81
1315,,,,,,,unknownx(233),233,,,,,,
1316,,,,,,,GPS_METADATA(160),160,,,,,,
1317,1144923843,2026-04-12 12:24:03,46124.516701388886,1,0:06:33,0:06:18,RECORD(20),20,,,887.3,0:08:03,2.071,80
1318,,,,,,,unknownx(233),233,,,,,,
1319,,,,,,,GPS_METADATA(160),160,,,,,,
1320,1144923844,2026-04-12 12:24:04,46124.516712962960,1,0:06:34,0:06:19,RECORD(20),20,,,888.9,0:08:05,2.062,80
1321,,,,,,,unknownx(233),233,,,,,,
1322,,,,,,,GPS_METADATA(160),160,,,,,,
1323,1144923845,2026-04-12 12:24:05,46124.516724537040,1,0:06:35,0:06:20,RECORD(20),20,,,890.8,0:08:05,2.062,80
1324,,,,,,,unknownx(233),233,,,,,,
1325,,,,,,,GPS_METADATA(160),160,,,,,,
1326,1144923846,2026-04-12 12:24:06,46124.516736111110,1,0:06:36,0:06:21,RECORD(20),20,,,893.5,0:08:12,2.034,80
1327,,,,,,,unknownx(233),233,,,,,,
1328,,,,,,,GPS_METADATA(160),160,,,,,,
1329,1144923847,2026-04-12 12:24:07,46124.516747685186,1,0:06:37,0:06:22,RECORD(20),20,,,895.2,0:08:12,2.034,81
1330,,,,,,,unknownx(233),233,,,,,,
1331,,,,,,,GPS_METADATA(160),160,,,,,,
1332,1144923848,2026-04-12 12:24:08,46124.516759259260,1,0:06:38,0:06:23,RECORD(20),20,,,897.7,0:08:07,2.053,81
1333,,,,,,,unknownx(233),233,,,,,,
1334,,,,,,,GPS_METADATA(160),160,,,,,,
1335,1144923849,2026-04-12 12:24:09,46124.516770833330,1,0:06:39,0:06:24,RECORD(20),20,,,900.2,0:08:03,2.071,81
1336,,,,,,,unknownx(233),233,,,,,,
1337,,,,,,,GPS_METADATA(160),160,,,,,,
1338,1144923850,2026-04-12 12:24:10,46124.516782407410,1,0:06:40,0:06:25,RECORD(20),20,,,901.9,0:08:01,2.081,82
1339,,,,,,,unknownx(233),233,,,,,,
1340,,,,,,,GPS_METADATA(160),160,,,,,,
1341,1144923851,2026-04-12 12:24:11,46124.516793981486,1,0:06:41,0:06:26,RECORD(20),20,,,903.9,0:08:01,2.081,82
1342,,,,,,,unknownx(233),233,,,,,,
1343,,,,,,,GPS_METADATA(160),160,,,,,,
1344,1144923851,2026-04-12 12:24:11,46124.516793981486,0,0:06:41,0:06:26,unknown(325),325,,,,,,
1345,1144923852,2026-04-12 12:24:12,46124.516805555555,1,0:06:42,0:06:27,RECORD(20),20,,,906.0,0:08:01,2.081,82
1346,,,,,,,unknownx(233),233,,,,,,
1347,,,,,,,GPS_METADATA(160),160,,,,,,
1348,1144923853,2026-04-12 12:24:13,46124.516817129625,1,0:06:43,0:06:28,RECORD(20),20,,,907.7,0:08:03,2.071,82
1349,,,,,,,unknownx(233),233,,,,,,
