Overall mesg ix,Timestamp (field 253) raw value,Timestamp (field 253) localtime string,Timestamp value that is compatible with Libre,Seconds diff from last value,ElapsedTimer in h:mm:ss,TotalTimer in h:mm:ss (pause time excluded),Mesg name,Mesg no,Mesg ix (field 253) if applicable,Event type and data,Distance in m,Enh speed in min/sec hh:mm:ss string,Enh speed in m/s value,Cadence
1889,1144844514,2026-04-11 14:21:54,46123.598541666666,0,0:09:20,0:08:40,RECORD(20),20,,,1068.3,0:08:21,1.997,82
1890,,,,,,,GPS_METADATA(160),160,,,,,,
1891,,,,,,,unknownx(233),233,,,,,,
1892,1144844515,2026-04-11 14:21:55,46123.598553240736,1,0:09:21,0:08:41,RECORD(20),20,,,1070.5,0:08:09,2.043,82
1893,,,,,,,GPS_METADATA(160),160,,,,,,
1894,,,,,,,unknownx(233),233,,,,,,
1895,1144844516,2026-04-11 14:21:56,46123.598564814820,1,0:09:22,0:08:42,RECORD(20),20,,,1072.2,0:08:21,1.997,83
1896,,,,,,,GPS_METADATA(160),160,,,,,,
1897,,,,,,,unknownx(233),233,,,,,,
1898,1144844517,2026-04-11 14:21:57,46123.598576388890,1,0:09:23,0:08:43,RECORD(20),20,,,1074.1,0:08:35,1.941,83
1899,,,,,,,GPS_METADATA(160),160,,,,,,
1900,1144844517,2026-04-11 14:21:57,46123.598576388890,0,0:09:23,0:08:43,unknown(325),325,,,,,,
1901,,,,,,,unknownx(233),233,,,,,,
1902,1144844518,2026-04-11 14:21:58,46123.598587962960,1,0:09:24,0:08:44,RECORD(20),20,,,1076.0,0:08:38,1.931,83
1903,,,,,,,GPS_METADATA(160),160,,,,,,
1904,,,,,,,unknownx(233),233,,,,,,
1905,1144844519,2026-04-11 14:21:59,46123.598599537036,1,0:09:25,0:08:45,RECORD(20),20,,,1077.8,0:08:40,1.922,83
1906,,,,,,,GPS_METADATA(160),160,,,,,,
1907,,,,,,,unknownx(233),233,,,,,,
1908,1144844520,2026-04-11 14:22:00,46123.598611111110,1,0:09:26,0:08:46,device_used(22),22,,,,,,
1909,1144844520,2026-04-11 14:22:00,46123.598611111110,0,0:09:26,0:08:46,RECORD(20),20,,,1079.5,0:08:40,1.922,83
1910,,,,,,,GPS_METADATA(160),160,,,,,,
1911,1144844521,2026-04-11 14:22:01,46123.598622685180,1,0:09:27,0:08:47,RECORD(20),20,,,1081.9,0:08:40,1.922,83
1912,,,,,,,unknownx(233),233,,,,,,
1913,,,,,,,GPS_METADATA(160),160,,,,,,
1914,,,,,,,unknownx(233),233,,,,,,
1915,1144844522,2026-04-11 14:22:02,46123.598634259260,1,0:09:28,0:08:48,RECORD(20),20,,,1084.1,0:08:38,1.931,82
1916,1144844522,2026-04-11 14:22:02,46123.598634259260,0,0:09:28,0:08:48,unknown(325),325,,,,,,
1917,,,,,,,GPS_METADATA(160),160,,,,,,
1918,,,,,,,unknownx(233),233,,,,,,
1919,1144844523,2026-04-11 14:22:03,46123.598645833335,1,0:09:29,0:08:49,RECORD(20),20,,,1086.1,0:08:28,1.969,81
1920,,,,,,,GPS_METADATA(160),160,,,,,,
1921,,,,,,,unknownx(233),233,,,,,,
1922,1144844524,2026-04-11 14:22:04,46123.598657407405,1,0:09:30,0:08:50,RECORD(20),20,,,1088.5,0:08:28,1.969,81
1923,,,,,,,GPS_METADATA(160),160,,,,,,
1924,,,,,,,unknownx(233),233,,,,,,
1925,1144844525,2026-04-11 14:22:05,46123.598668981480,1,0:09:31,0:08:51,RECORD(20),20,,,1090.9,0:08:19,2.006,79
1926,,,,,,,GPS_METADATA(160),160,,,,,,
1927,,,,,,,unknownx(233),233,,,,,,
1928,1144844526,2026-04-11 14:22:06,46123.598680555560,1,0:09:32,0:08:52,RECORD(20),20,,,1092.9,0:08:09,2.043,78
1929,,,,,,,GPS_METADATA(160),160,,,,,,
1930,,,,,,,unknownx(233),233,,,,,,
1931,1144844527,2026-04-11 14:22:07,46123.598692129630,1,0:09:33,0:08:53,RECORD(20),20,,,1095.3,0:08:09,2.043,79
1932,,,,,,,GPS_METADATA(160),160,,,,,,
1933,,,,,,,unknownx(233),233,,,,,,
1934,1144844528,2026-04-11 14:22:08,46123.598703703705,1,0:09:34,0:08:54,RECORD(20),20,,,1097.7,0:07:40,2.174,80
1935,,,,,,,GPS_METADATA(160),160,,,,,,
1936,,,,,,,unknownx(233),233,,,,,,
1937,1144844529,2026-04-11 14:22:09,46123.598715277780,1,0:09:35,0:08:55,RECORD(20),20,,,1099.8,0:07:36,2.193,80
1938,,,,,,,GPS_METADATA(160),160,,,,,,
1939,,,,,,,unknownx(233),233,,,,,,
1940,1144844530,2026-04-11 14:22:10,46123.598726851850,1,0:09:36,0:08:56,RECORD(20),20,,,1101.8,0:07:36,2.193,80
1941,,,,,,,GPS_METADATA(160),160,,,,,,
1942,,,,,,,unknownx(233),233,,,,,,
1943,1144844531,2026-04-11 14:22:11,46123.598738425920,1,0:09:37,0:08:57,RECORD(20),20,,,1103.3,0:07:46,2.146,80
1944,,,,,,,GPS_METADATA(160),160,,,,,,
1945,,,,,,,unknownx(233),233,,,,,,
1946,1144844532,2026-04-11 14:22:12,46123.598750000005,1,0:09:38,0:08:58,RECORD(20),20,,,1105.3,0:08:19,2.006,80
1947,,,,,,,GPS_METADATA(160),160,,,,,,
1948,,,,,,,unknownx(233),233,,,,,,
1949,1144844533,2026-04-11 14:22:13,46123.598761574074,1,0:09:39,0:08:59,RECORD(20),20,,,1107.2,0:08:19,2.006,81
1950,,,,,,,GPS_METADATA(160),160,,,,,,
1951,1144844533,2026-04-11 14:22:13,46123.598761574074,0,0:09:39,0:08:59,unknown(325),325,,,,,,
1952,,,,,,,unknownx(233),233,,,,,,
1953,1144844534,2026-04-11 14:22:14,46123.598773148144,1,0:09:40,0:09:00,RECORD(20),20,,,1108.7,0:08:23,1.987,81
1954,,,,,,,GPS_METADATA(160),160,,,,,,
1955,,,,,,,unknownx(233),233,,,,,,
1956,1144844535,2026-04-11 14:22:15,46123.598784722220,1,0:09:41,0:09:01,RECORD(20),20,,,1110.2,0:08:38,1.931,81
1957,,,,,,,GPS_METADATA(160),160,,,,,,
1958,,,,,,,unknownx(233),233,,,,,,
1959,1144844536,2026-04-11 14:22:16,46123.598796296300,1,0:09:42,0:09:02,RECORD(20),20,,,1112.3,0:08:40,1.922,81
1960,,,,,,,GPS_METADATA(160),160,,,,,,
1961,,,,,,,unknownx(233),233,,,,,,
1962,1144844537,2026-04-11 14:22:17,46123.598807870370,1,0:09:43,0:09:03,RECORD(20),20,,,1114.6,0:08:40,1.922,80
1963,,,,,,,GPS_METADATA(160),160,,,,,,
1964,,,,,,,unknownx(233),233,,,,,,
1965,1144844538,2026-04-11 14:22:18,46123.598819444440,1,0:09:44,0:09:04,RECORD(20),20,,,1116.5,0:08:33,1.950,79
1966,,,,,,,GPS_METADATA(160),160,,,,,,
1967,1144844538,2026-04-11 14:22:18,46123.598819444440,0,0:09:44,0:09:04,unknown(325),325,,,,,,
1968,,,,,,,unknownx(233),233,,,,,,
1969,1144844539,2026-04-11 14:22:19,46123.598831018520,1,0:09:45,0:09:05,RECORD(20),20,,,1118.8,0:08:33,1.950,79
1970,,,,,,,GPS_METADATA(160),160,,,,,,
1971,,,,,,,unknownx(233),233,,,,,,
1972,1144844540,2026-04-11 14:22:20,46123.598842592590,1,0:09:46,0:09:06,RECORD(20),20,,,1120.8,0:08:28,1.969,79
1973,,,,,,,GPS_METADATA(160),160,,,,,,
1974,,,,,,,unknownx(233),233,,,,,,
1975,1144844541,2026-04-11 14:22:21,46123.598854166670,1,0:09:47,0:09:07,RECORD(20),20,,,1123.0,0:08:26,1.978,79
1976,,,,,,,GPS_METADATA(160),160,,,,,,
1977,,,,,,,unknownx(233),233,,,,,,
1978,1144844542,2026-04-11 14:22:22,46123.598865740740,1,0:09:48,0:09:08,RECORD(20),20,,,1125.2,0:08:23,1.987,79
1979,,,,,,,GPS_METADATA(160),160,,,,,,
1980,,,,,,,unknownx(233),233,,,,,,
1981,1144844543,2026-04-11 14:22:23,46123.598877314810,1,0:09:49,0:09:09,RECORD(20),20,,,1127.6,0:08:21,1.997,79
1982,,,,,,,GPS_METADATA(160),160,,,,,,
1983,,,,,,,unknownx(233),233,,,,,,
1984,1144844544,2026-04-11 14:22:24,46123.598888888890,1,0:09:50,0:09:10,RECORD(20),20,,,1130.1,0:08:16,2.015,79
1985,,,,,,,GPS_METADATA(160),160,,,,,,
1986,,,,,,,unknownx(233),233,,,,,,
1987,1144844545,2026-04-11 14:22:25,46123.598900462970,1,0:09:51,0:09:11,RECORD(20),20,,,1131.9,0:08:12,2.034,79
1988,,,,,,,GPS_METADATA(160),160,,,,,,
1989,,,,,,,unknownx(233),233,,,,,,
1990,1144844546,2026-04-11 14:22:26,46123.598912037036,1,0:09:52,0:09:12,RECORD(20),20,,,1133.6,0:08:12,2.034,80
1991,,,,,,,GPS_METADATA(160),160,,,,,,
1992,,,,,,,unknownx(233),233,,,,,,
1993,1144844547,2026-04-11 14:22:27,46123.598923611110,1,0:09:53,0:09:13,RECORD(20),20,,,1135.4,0:08:14,2.025,80
1994,,,,,,,GPS_METADATA(160),160,,,,,,
1995,,,,,,,unknownx(233),233,,,,,,
1996,1144844548,2026-04-11 14:22:28,46123.598935185190,1,0:09:54,0:09:14,RECORD(20),20,,,1137.2,0:08:16,2.015,80
1997,,,,,,,GPS_METADATA(160),160,,,,,,
1998,,,,,,,unknownx(233),233,,,,,,
1999,1144844549,2026-04-11 14:22:29,46123.598946759260,1,0:09:55,0:09:15,RECORD(20),20,,,1138.6,0:08:16,2.015,80
2000,,,,,,,GPS_METADATA(160),160,,,,,,
2001,,,,,,,unknownx(233),233,,,,,,
2002,1144844550,2026-04-11 14:22:30,46123.598958333330,1,0:09:56,0:09:16,RECORD(20),20,,,1140.6,0:08:21,1.997,81
2003,,,,,,,GPS_METADATA(160),160,,,,,,
2004,,,,,,,unknownx(233),233,,,,,,
2005,1144844551,2026-04-11 14:22:31,46123.598969907410,1,0:09:57,0:09:17,RECORD(20),20,,,1142.6,0:08:21,1.997,81
2006,,,,,,,GPS_METADATA(160),160,,,,,,
2007,,,,,,,unknownx(233),233,,,,,,
2008,1144844552,2026-04-11 14:22:32,46123.598981481480,1,0:09:58,0:09:18,RECORD(20),20,,,1144.1,0:08:21,1.997,82
2009,1144844552,2026-04-11 14:22:32,46123.598981481480,0,0:09:58,0:09:18,gps_event(326),326,,,,,,
2010,,,,,,,GPS_METADATA(160),160,,,,,,
2011,,,,,,,unknownx(233),233,,,,,,
2012,1144844553,2026-04-11 14:22:33,46123.598993055550,1,0:09:59,0:09:19,RECORD(20),20,,,1146.1,0:08:26,1.978,83
2013,1144844553,2026-04-11 14:22:33,46123.598993055550,0,0:09:59,0:09:19,unknown(325),325,,,,,,
2014,,,,,,,GPS_METADATA(160),160,,,,,,
2015,1144844553,2026-04-11 14:22:33,46123.598993055550,0,0:09:59,0:09:19,unknown(325),325,,,,,,
2016,,,,,,,unknownx(233),233,,,,,,
2017,1144844554,2026-04-11 14:22:34,46123.599004629630,1,0:10:00,0:09:20,RECORD(20),20,,,1147.5,0:08:26,1.978,82
2018,,,,,,,GPS_METADATA(160),160,,,,,,
2019,,,,,,,unknownx(233),233,,,,,,
2020,1144844555,2026-04-11 14:22:35,46123.599016203705,1,0:10:01,0:09:21,RECORD(20),20,,,1149.3,0:08:30,1.959,81
2021,,,,,,,GPS_METADATA(160),160,,,,,,
2022,,,,,,,unknownx(233),233,,,,,,
2023,1144844556,2026-04-11 14:22:36,46123.599027777775,1,0:10:02,0:09:22,RECORD(20),20,,,1151.0,0:08:33,1.950,81
2024,,,,,,,GPS_METADATA(160),160,,,,,,
2025,,,,,,,unknownx(233),233,,,,,,
2026,1144844557,2026-04-11 14:22:37,46123.599039351850,1,0:10:03,0:09:23,RECORD(20),20,,,1152.4,0:08:35,1.941,81
2027,,,,,,,GPS_METADATA(160),160,,,,,,
2028,,,,,,,unknownx(233),233,,,,,,
2029,1144844558,2026-04-11 14:22:38,46123.599050925930,1,0:10:04,0:09:24,RECORD(20),20,,,1154.1,0:08:40,1.922,81
2030,,,,,,,GPS_METADATA(160),160,,,,,,
2031,,,,,,,unknownx(233),233,,,,,,
2032,1144844559,2026-04-11 14:22:39,46123.599062500000,1,0:10:05,0:09:25,RECORD(20),20,,,1156.1,0:08:43,1.913,81
2033,,,,,,,GPS_METADATA(160),160,,,,,,
2034,,,,,,,unknownx(233),233,,,,,,
2035,1144844560,2026-04-11 14:22:40,46123.599074074074,1,0:10:06,0:09:26,RECORD(20),20,,,1157.8,0:08:43,1.913,81
2036,,,,,,,GPS_METADATA(160),160,,,,,,
2037,,,,,,,unknownx(233),233,,,,,,
2038,1144844561,2026-04-11 14:22:41,46123.599085648150,1,0:10:07,0:09:27,RECORD(20),20,,,1159.0,0:08:45,1.903,80
2039,,,,,,,GPS_METADATA(160),160,,,,,,
2040,,,,,,,unknownx(233),233,,,,,,
2041,1144844562,2026-04-11 14:22:42,46123.599097222220,1,0:10:08,0:09:28,RECORD(20),20,,,1160.7,0:08:51,1.885,80
2042,,,,,,,GPS_METADATA(160),160,,,,,,
2043,,,,,,,unknownx(233),233,,,,,,
2044,1144844563,2026-04-11 14:22:43,46123.599108796300,1,0:10:09,0:09:29,RECORD(20),20,,,1162.2,0:08:53,1.875,81
2045,,,,,,,GPS_METADATA(160),160,,,,,,
2046,1144844563,2026-04-11 14:22:43,46123.599108796300,0,0:10:09,0:09:29,unknown(325),325,,,,,,
2047,,,,,,,unknownx(233),233,,,,,,
2048,1144844564,2026-04-11 14:22:44,46123.599120370374,1,0:10:10,0:09:30,RECORD(20),20,,,1163.5,0:08:56,1.866,81
2049,,,,,,,GPS_METADATA(160),160,,,,,,
2050,,,,,,,unknownx(233),233,,,,,,
2051,1144844565,2026-04-11 14:22:45,46123.599131944444,1,0:10:11,0:09:31,RECORD(20),20,,,1165.6,0:09:01,1.847,81
2052,,,,,,,GPS_METADATA(160),160,,,,,,
2053,,,,,,,unknownx(233),233,,,,,,
2054,1144844566,2026-04-11 14:22:46,46123.599143518510,1,0:10:12,0:09:32,RECORD(20),20,,,1167.1,0:09:04,1.838,81
2055,,,,,,,GPS_METADATA(160),160,,,,,,
2056,,,,,,,unknownx(233),233,,,,,,
2057,1144844567,2026-04-11 14:22:47,46123.599155092600,1,0:10:13,0:09:33,RECORD(20),20,,,1168.3,0:09:07,1.829,81
2058,,,,,,,GPS_METADATA(160),160,,,,,,
2059,,,,,,,unknownx(233),233,,,,,,
2060,1144844568,2026-04-11 14:22:48,46123.599166666670,1,0:10:14,0:09:34,RECORD(20),20,,,1170.0,0:09:12,1.810,81
2061,,,,,,,GPS_METADATA(160),160,,,,,,
2062,1144844568,2026-04-11 14:22:48,46123.599166666670,0,0:10:14,0:09:34,unknown(325),325,,,,,,
2063,,,,,,,unknownx(233),233,,,,,,
2064,1144844569,2026-04-11 14:22:49,46123.599178240740,1,0:10:15,0:09:35,RECORD(20),20,,,1171.3,0:09:15,1.801,80
2065,,,,,,,GPS_METADATA(160),160,,,,,,
2066,,,,,,,unknownx(233),233,,,,,,
2067,1144844570,2026-04-11 14:22:50,46123.599189814810,1,0:10:16,0:09:36,RECORD(20),20,,,1172.6,0:09:18,1.791,79
2068,,,,,,,GPS_METADATA(160),160,,,,,,
2069,,,,,,,unknownx(233),233,,,,,,
2070,1144844571,2026-04-11 14:22:51,46123.599201388890,1,0:10:17,0:09:37,RECORD(20),20,,,1174.3,0:09:24,1.773,79
2071,,,,,,,GPS_METADATA(160),160,,,,,,
2072,,,,,,,unknownx(233),233,,,,,,
2073,1144844572,2026-04-11 14:22:52,46123.599212962960,1,0:10:18,0:09:38,RECORD(20),20,,,1175.5,0:09:27,1.764,79
2074,,,,,,,GPS_METADATA(160),160,,,,,,
2075,,,,,,,unknownx(233),233,,,,,,
2076,1144844573,2026-04-11 14:22:53,46123.599224537036,1,0:10:19,0:09:39,RECORD(20),20,,,1176.7,0:09:30,1.754,79
2077,,,,,,,GPS_METADATA(160),160,,,,,,
2078,,,,,,,unknownx(233),233,,,,,,
2079,1144844574,2026-04-11 14:22:54,46123.599236111110,1,0:10:20,0:09:40,RECORD(20),20,,,1178.1,0:09:36,1.736,79
2080,,,,,,,GPS_METADATA(160),160,,,,,,
2081,,,,,,,unknownx(233),233,,,,,,
2082,1144844575,2026-04-11 14:22:55,46123.599247685180,1,0:10:21,0:09:41,RECORD(20),20,,,1179.5,0:09:42,1.717,79
2083,,,,,,,GPS_METADATA(160),160,,,,,,
2084,1144844575,2026-04-11 14:22:55,46123.599247685180,0,0:10:21,0:09:41,unknown(325),325,,,,,,
2085,,,,,,,unknownx(233),233,,,,,,
2086,1144844576,2026-04-11 14:22:56,46123.599259259260,1,0:10:22,0:09:42,RECORD(20),20,,,1181.1,0:09:45,1.708,79
2087,,,,,,,GPS_METADATA(160),160,,,,,,
2088,,,,,,,unknownx(233),233,,,,,,
2089,1144844577,2026-04-11 14:22:57,46123.599270833336,1,0:10:23,0:09:43,RECORD(20),20,,,1182.2,0:09:49,1.698,79
2090,,,,,,,GPS_METADATA(160),160,,,,,,
2091,,,,,,,unknownx(233),233,,,,,,
2092,1144844578,2026-04-11 14:22:58,46123.599282407406,1,0:10:24,0:09:44,RECORD(20),20,,,1183.8,0:09:55,1.680,78
2093,,,,,,,GPS_METADATA(160),160,,,,,,
2094,,,,,,,unknownx(233),233,,,,,,
2095,1144844579,2026-04-11 14:22:59,46123.599293981480,1,0:10:25,0:09:45,RECORD(20),20,,,1185.2,0:09:59,1.670,79
2096,1144844579,2026-04-11 14:22:59,46123.599293981480,0,0:10:25,0:09:45,device_status(104),104,,,,,,
2097,,,,,,,GPS_METADATA(160),160,,,,,,
2098,,,,,,,unknownx(233),233,,,,,,
2099,1144844580,2026-04-11 14:23:00,46123.599305555560,1,0:10:26,0:09:46,RECORD(20),20,,,1187.0,0:10:02,1.661,79
2100,,,,,,,GPS_METADATA(160),160,,,,,,
2101,1144844580,2026-04-11 14:23:00,46123.599305555560,0,0:10:26,0:09:46,unknown(325),325,,,,,,
2102,,,,,,,unknownx(233),233,,,,,,
2103,1144844581,2026-04-11 14:23:01,46123.599317129630,1,0:10:27,0:09:47,RECORD(20),20,,,1188.7,0:10:05,1.652,80
2104,,,,,,,GPS_METADATA(160),160,,,,,,
2105,,,,,,,unknownx(233),233,,,,,,
2106,1144844582,2026-04-11 14:23:02,46123.599328703705,1,0:10:28,0:09:48,RECORD(20),20,,,1189.7,0:10:05,1.652,79
2107,,,,,,,GPS_METADATA(160),160,,,,,,
2108,,,,,,,unknownx(233),233,,,,,,
2109,1144844583,2026-04-11 14:23:03,46123.599340277780,1,0:10:29,0:09:49,RECORD(20),20,,,1191.3,0:10:09,1.642,79
2110,1144844583,2026-04-11 14:23:03,46123.599340277780,0,0:10:29,0:09:49,unknown(325),325,,,,,,
2111,,,,,,,GPS_METADATA(160),160,,,,,,
2112,,,,,,,unknownx(233),233,,,,,,
2113,1144844584,2026-04-11 14:23:04,46123.599351851850,1,0:10:30,0:09:50,RECORD(20),20,,,1192.9,0:10:12,1.633,80
2114,,,,,,,GPS_METADATA(160),160,,,,,,
2115,,,,,,,unknownx(233),233,,,,,,
2116,1144844585,2026-04-11 14:23:05,46123.599363425920,1,0:10:31,0:09:51,RECORD(20),20,,,1194.5,0:10:12,1.633,80
2117,,,,,,,GPS_METADATA(160),160,,,,,,
2118,,,,,,,unknownx(233),233,,,,,,
2119,1144844586,2026-04-11 14:23:06,46123.599375000005,1,0:10:32,0:09:52,RECORD(20),20,,,1195.7,0:10:16,1.624,79
2120,,,,,,,GPS_METADATA(160),160,,,,,,
2121,,,,,,,unknownx(233),233,,,,,,
2122,1144844587,2026-04-11 14:23:07,46123.599386574075,1,0:10:33,0:09:53,RECORD(20),20,,,1197.4,0:10:20,1.614,79
2123,,,,,,,GPS_METADATA(160),160,,,,,,
2124,1144844587,2026-04-11 14:23:07,46123.599386574075,0,0:10:33,0:09:53,unknown(325),325,,,,,,
2125,,,,,,,unknownx(233),233,,,,,,
2126,1144844588,2026-04-11 14:23:08,46123.599398148144,1,0:10:34,0:09:54,RECORD(20),20,,,1199.1,0:10:23,1.605,79
2127,,,,,,,GPS_METADATA(160),160,,,,,,
2128,,,,,,,unknownx(233),233,,,,,,
2129,1144844589,2026-04-11 14:23:09,46123.599409722220,1,0:10:35,0:09:55,RECORD(20),20,,,1200.4,0:10:23,1.605,78
2130,,,,,,,GPS_METADATA(160),160,,,,,,
2131,,,,,,,unknownx(233),233,,,,,,
2132,1144844590,2026-04-11 14:23:10,46123.599421296300,1,0:10:36,0:09:56,RECORD(20),20,,,1201.3,0:10:31,1.586,77
2133,,,,,,,GPS_METADATA(160),160,,,,,,
2134,,,,,,,unknownx(233),233,,,,,,
2135,1144844591,2026-04-11 14:23:11,46123.599432870370,1,0:10:37,0:09:57,RECORD(20),20,,,1201.9,0:10:38,1.568,75
2136,,,,,,,GPS_METADATA(160),160,,,,,,
2137,,,,,,,unknownx(233),233,,,,,,
2138,1144844592,2026-04-11 14:23:12,46123.599444444444,1,0:10:38,0:09:58,RECORD(20),20,,,1203.4,0:10:46,1.549,75
2139,,,,,,,GPS_METADATA(160),160,,,,,,
2140,,,,,,,unknownx(233),233,,,,,,
2141,1144844593,2026-04-11 14:23:13,46123.599456018520,1,0:10:39,0:09:59,RECORD(20),20,,,1204.2,0:11:06,1.502,74
2142,,,,,,,GPS_METADATA(160),160,,,,,,
2143,,,,,,,unknownx(233),233,,,,,,
2144,1144844594,2026-04-11 14:23:14,46123.599467592590,1,0:10:40,0:10:00,RECORD(20),20,,,1205.0,0:11:54,1.400,74
2145,,,,,,,GPS_METADATA(160),160,,,,,,
2146,,,,,,,unknownx(233),233,,,,,,
2147,1144844595,2026-04-11 14:23:15,46123.599479166670,1,0:10:41,0:10:01,RECORD(20),20,,,1206.2,0:15:57,1.045,74
2148,,,,,,,GPS_METADATA(160),160,,,,,,
2149,1144844595,2026-04-11 14:23:15,46123.599479166670,0,0:10:41,0:10:01,unknown(325),325,,,,,,
2150,,,,,,,unknownx(233),233,,,,,,
2151,1144844596,2026-04-11 14:23:16,46123.599490740744,1,0:10:42,0:10:02,RECORD(20),20,,,1207.4,0:15:57,1.045,74
2152,,,,,,,GPS_METADATA(160),160,,,,,,
2153,,,,,,,unknownx(233),233,,,,,,
2154,1144844597,2026-04-11 14:23:17,46123.599502314810,1,0:10:43,0:10:03,RECORD(20),20,,,1208.0,0:15:57,1.045,75
2155,,,,,,,GPS_METADATA(160),160,,,,,,
2156,,,,,,,unknownx(233),233,,,,,,
2157,1144844598,2026-04-11 14:23:18,46123.599513888890,1,0:10:44,0:10:04,RECORD(20),20,,,1208.4,0:24:28,0.681,75
2158,,,,,,,GPS_METADATA(160),160,,,,,,
2159,,,,,,,unknownx(233),233,,,,,,
2160,1144844599,2026-04-11 14:23:19,46123.599525462970,1,0:10:45,0:10:05,RECORD(20),20,,,1208.6,0:36:28,0.457,76
2161,,,,,,,GPS_METADATA(160),160,,,,,,
2162,,,,,,,unknownx(233),233,,,,,,
2163,1144844600,2026-04-11 14:23:20,46123.599537037040,1,0:10:46,0:10:06,RECORD(20),20,,,1209.4,0:36:28,0.457,77
2164,,,,,,,GPS_METADATA(160),160,,,,,,
2165,1144844600,2026-04-11 14:23:20,46123.599537037040,0,0:10:46,0:10:06,unknown(325),325,,,,,,
2166,,,,,,,unknownx(233),233,,,,,,
2167,1144844601,2026-04-11 14:23:21,46123.599548611106,1,0:10:47,0:10:07,RECORD(20),20,,,1210.6,0:34:22,0.485,81
2168,,,,,,,GPS_METADATA(160),160,,,,,,
2169,,,,,,,unknownx(233),233,,,,,,
2170,1144844602,2026-04-11 14:23:22,46123.599560185190,1,0:10:48,0:10:08,RECORD(20),20,,,1213.1,0:19:26,0.858,82
2171,,,,,,,GPS_METADATA(160),160,,,,,,
2172,,,,,,,unknownx(233),233,,,,,,
2173,1144844603,2026-04-11 14:23:23,46123.599571759260,1,0:10:49,0:10:09,RECORD(20),20,,,1215.1,0:19:26,0.858,82
2174,,,,,,,GPS_METADATA(160),160,,,,,,
2175,,,,,,,unknownx(233),233,,,,,,
2176,1144844604,2026-04-11 14:23:24,46123.599583333330,1,0:10:50,0:10:10,RECORD(20),20,,,1217.4,0:08:30,1.959,83
2177,,,,,,,GPS_METADATA(160),160,,,,,,
2178,,,,,,,unknownx(233),233,,,,,,
2179,1144844605,2026-04-11 14:23:25,46123.599594907406,1,0:10:51,0:10:11,RECORD(20),20,,,1220.1,0:07:48,2.137,82
2180,,,,,,,GPS_METADATA(160),160,,,,,,
2181,,,,,,,unknownx(233),233,,,,,,
2182,1144844606,2026-04-11 14:23:26,46123.599606481480,1,0:10:52,0:10:12,RECORD(20),20,,,1222.5,0:07:12,2.314,82
2183,,,,,,,GPS_METADATA(160),160,,,,,,
2184,1144844606,2026-04-11 14:23:26,46123.599606481480,0,0:10:52,0:10:12,unknown(325),325,,,,,,
2185,,,,,,,unknownx(233),233,,,,,,
2186,1144844607,2026-04-11 14:23:27,46123.599618055550,1,0:10:53,0:10:13,RECORD(20),20,,,1225.0,0:07:04,2.361,82
2187,,,,,,,GPS_METADATA(160),160,,,,,,
2188,,,,,,,unknownx(233),233,,,,,,
2189,1144844608,2026-04-11 14:23:28,46123.599629629630,1,0:10:54,0:10:14,RECORD(20),20,,,1227.5,0:07:07,2.342,82
2190,,,,,,,GPS_METADATA(160),160,,,,,,
2191,,,,,,,unknownx(233),233,,,,,,
2192,1144844609,2026-04-11 14:23:29,46123.599641203706,1,0:10:55,0:10:15,RECORD(20),20,,,1229.6,0:07:07,2.342,82
2193,,,,,,,GPS_METADATA(160),160,,,,,,
2194,,,,,,,unknownx(233),233,,,,,,
2195,1144844610,2026-04-11 14:23:30,46123.599652777775,1,0:10:56,0:10:16,RECORD(20),20,,,1232.0,0:07:25,2.249,82
2196,,,,,,,GPS_METADATA(160),160,,,,,,
2197,,,,,,,unknownx(233),233,,,,,,
2198,1144844611,2026-04-11 14:23:31,46123.599664351850,1,0:10:57,0:10:17,RECORD(20),20,,,1234.7,0:07:25,2.249,81
2199,,,,,,,GPS_METADATA(160),160,,,,,,
2200,1144844611,2026-04-11 14:23:31,46123.599664351850,0,0:10:57,0:10:17,unknown(325),325,,,,,,
2201,,,,,,,unknownx(233),233,,,,,,
2202,1144844612,2026-04-11 14:23:32,46123.599675925930,1,0:10:58,0:10:18,RECORD(20),20,,,1237.0,0:07:12,2.314,82
2203,1144844612,2026-04-11 14:23:32,46123.599675925930,0,0:10:58,0:10:18,gps_event(326),326,,,,,,
2204,,,,,,,GPS_METADATA(160),160,,,,,,
2205,,,,,,,unknownx(233),233,,,,,,
2206,1144844613,2026-04-11 14:23:33,46123.599687500000,1,0:10:59,0:10:19,RECORD(20),20,,,1240.0,0:06:49,2.445,82
2207,1144844613,2026-04-11 14:23:33,46123.599687500000,0,0:10:59,0:10:19,unknown(325),325,,,,,,
2208,,,,,,,GPS_METADATA(160),160,,,,,,
2209,,,,,,,unknownx(233),233,,,,,,
2210,1144844614,2026-04-11 14:23:34,46123.599699074075,1,0:11:00,0:10:20,RECORD(20),20,,,1242.9,0:06:27,2.585,81
2211,,,,,,,GPS_METADATA(160),160,,,,,,
2212,,,,,,,unknownx(233),233,,,,,,
2213,1144844615,2026-04-11 14:23:35,46123.599710648150,1,0:11:01,0:10:21,RECORD(20),20,,,1245.2,0:06:27,2.585,81
2214,,,,,,,GPS_METADATA(160),160,,,,,,
2215,,,,,,,unknownx(233),233,,,,,,
2216,1144844616,2026-04-11 14:23:36,46123.599722222220,1,0:11:02,0:10:22,RECORD(20),20,,,1247.9,0:06:34,2.538,81
